Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_013139	0.00	0.00	14.53	0.00	0.00	7.70	0.00	5.70	0.00	0.00
PV1_013140	12.15	0.00	53.27	0.00	6.29	34.66	74.96	28.48	0.00	26.24
PV1_013141	182.27	128.93	48.43	330.69	163.60	103.99	21.42	227.80	220.32	299.13
PV1_013142	48.60	42.98	24.21	41.34	50.34	15.41	42.83	62.65	67.79	20.99
PV1_013143	133.66	193.40	106.54	289.35	276.86	96.29	214.16	199.33	177.95	230.91
PV1_013144	12.15	21.49	38.74	0.00	12.58	53.92	32.12	0.00	8.47	0.00
PV1_013145	0.00	0.00	14.53	0.00	0.00	15.41	0.00	0.00	0.00	0.00
PV1_013146	0.00	0.00	0.00	0.00	0.00	0.00	10.71	0.00	8.47	0.00
PV1_013147	0.00	0.00	9.69	0.00	6.29	11.55	0.00	0.00	8.47	10.50
PV1_013148	12.15	0.00	19.37	0.00	37.75	7.70	10.71	17.09	33.90	15.74
PV1_013149	145.81	150.42	135.59	268.68	119.55	111.69	171.33	165.16	177.95	120.70
PV1_013150	449.59	257.86	203.39	351.36	157.31	200.28	299.83	330.31	288.11	209.92
PV1_013151	145.81	214.89	106.54	124.01	182.47	281.16	53.54	284.75	118.64	236.16
PV1_013152	0.00	0.00	9.69	0.00	6.29	19.26	10.71	5.70	0.00	31.49
PV1_013153	97.21	107.44	9.69	41.34	37.75	7.70	42.83	51.26	76.27	31.49
PV1_013154	279.48	171.91	101.69	82.67	226.52	88.59	107.08	148.07	127.11	167.93
PV1_013155	0.00	0.00	9.69	0.00	0.00	15.41	0.00	0.00	0.00	0.00
PV1_013156	60.76	128.93	169.49	62.00	220.23	77.03	139.21	193.63	152.53	262.40
PV1_013157	36.45	0.00	24.21	20.67	18.88	34.66	10.71	5.70	42.37	20.99
PV1_013158	0.00	0.00	9.69	0.00	6.29	46.22	0.00	5.70	8.47	0.00
PV1_013159	60.76	0.00	43.58	82.67	69.21	19.26	42.83	56.95	42.37	78.72
PV1_013160	0.00	0.00	53.27	0.00	0.00	23.11	53.54	0.00	0.00	0.00
PV1_013161	0.00	0.00	4.84	62.00	18.88	11.55	0.00	5.70	33.90	41.98
PV1_013162	48.60	42.98	372.88	82.67	88.09	107.84	182.04	74.04	42.37	52.48
PV1_013163	97.21	107.44	48.43	206.68	113.26	50.07	21.42	91.12	76.27	83.97
PV1_013164	60.76	0.00	48.43	0.00	31.46	61.62	21.42	11.39	50.84	0.00
PV1_013165	121.51	150.42	130.75	124.01	88.09	57.77	96.37	56.95	67.79	199.42
PV1_013166	12.15	21.49	14.53	0.00	6.29	19.26	42.83	0.00	8.47	15.74
PV1_013167	145.81	64.47	67.80	206.68	138.43	123.25	107.08	91.12	220.32	136.45
PV1_013168	12.15	21.49	9.69	0.00	0.00	19.26	0.00	0.00	0.00	0.00
PV1_013169	194.42	107.44	48.43	41.34	100.68	50.07	117.79	176.55	169.48	209.92
PV1_013170	72.91	42.98	53.27	20.67	62.92	103.99	85.67	74.04	59.32	47.23
PV1_013171	85.06	85.95	43.58	20.67	31.46	50.07	64.25	199.33	118.64	104.96
PV1_013172	97.21	85.95	38.74	82.67	69.21	57.77	128.50	136.68	76.27	31.49
PV1_013173	60.76	64.47	67.80	82.67	69.21	46.22	128.50	56.95	118.64	15.74
PV1_013174	12.15	0.00	4.84	62.00	0.00	0.00	0.00	0.00	16.95	0.00
PV1_013175	0.00	21.49	29.06	20.67	31.46	46.22	32.12	5.70	8.47	0.00
PV1_013176	36.45	64.47	246.97	0.00	25.17	107.84	214.16	22.78	33.90	5.25
PV1_013177	0.00	0.00	24.21	62.00	56.63	38.52	0.00	22.78	59.32	5.25
PV1_013178	0.00	0.00	24.21	0.00	0.00	38.52	0.00	0.00	16.95	10.50
PV1_013179	60.76	64.47	58.11	41.34	88.09	80.88	42.83	119.60	59.32	52.48
PV1_013180	24.30	42.98	82.32	20.67	62.92	119.40	32.12	0.00	33.90	20.99
PV1_013181	72.91	85.95	48.43	41.34	25.17	42.37	53.54	85.43	84.74	36.74
PV1_013182	12.15	42.98	19.37	0.00	44.05	57.77	32.12	28.48	25.42	20.99
PV1_013183	24.30	42.98	426.15	82.67	132.14	485.29	203.45	11.39	25.42	15.74
PV1_013184	36.45	21.49	24.21	20.67	6.29	3.85	42.83	17.09	33.90	31.49
PV1_013185	48.60	64.47	29.06	82.67	44.05	88.59	21.42	45.56	8.47	41.98
PV1_013186	182.27	21.49	130.75	82.67	88.09	123.25	203.45	136.68	127.11	131.20
PV1_013187	12.15	0.00	96.85	0.00	37.75	177.17	74.96	17.09	0.00	5.25
PV1_013188	0.00	21.49	33.90	20.67	6.29	50.07	42.83	5.70	8.47	10.50
PV1_013189	0.00	0.00	4.84	0.00	6.29	11.55	0.00	0.00	0.00	0.00
PV1_013190	36.45	42.98	276.03	41.34	50.34	165.62	149.91	17.09	33.90	10.50
PV1_013191	97.21	128.93	29.06	124.01	81.80	26.96	96.37	142.38	67.79	183.68
PV1_013192	0.00	0.00	0.00	0.00	0.00	0.00	10.71	5.70	16.95	0.00
PV1_013193	0.00	0.00	4.84	0.00	6.29	11.55	0.00	0.00	0.00	0.00
PV1_013194	24.30	64.47	29.06	41.34	69.21	57.77	21.42	34.17	50.84	62.97
PV1_013195	121.51	85.95	72.64	82.67	56.63	84.73	96.37	39.87	67.79	31.49
PV1_013196	36.45	21.49	96.85	103.34	56.63	53.92	42.83	39.87	59.32	41.98
PV1_013197	12.15	0.00	4.84	41.34	18.88	7.70	10.71	34.17	16.95	36.74
PV1_013198	48.60	0.00	43.58	41.34	31.46	30.81	42.83	22.78	50.84	10.50
PV1_013199	48.60	0.00	203.39	41.34	44.05	127.10	64.25	34.17	16.95	10.50
PV1_013200	85.06	21.49	62.95	62.00	75.51	61.62	128.50	68.34	118.64	110.21
PV1_013201	12.15	42.98	58.11	41.34	25.17	92.44	21.42	11.39	50.84	10.50
PV1_013202	12.15	42.98	72.64	0.00	75.51	30.81	32.12	45.56	101.69	125.95
PV1_013203	133.66	171.91	140.44	289.35	188.77	73.18	214.16	74.04	228.80	257.15
PV1_013204	72.91	85.95	14.53	103.34	100.68	69.33	85.67	130.99	50.84	162.69
PV1_013205	0.00	0.00	0.00	0.00	6.29	0.00	0.00	5.70	0.00	0.00
PV1_013206	24.30	0.00	58.11	41.34	18.88	84.73	32.12	11.39	33.90	5.25
PV1_013207	121.51	193.40	58.11	62.00	94.38	103.99	42.83	159.46	50.84	94.46
PV1_013208	109.36	150.42	77.48	144.68	132.14	130.95	107.08	91.12	135.58	209.92
PV1_013209	182.27	193.40	77.48	124.01	125.84	88.59	182.04	45.56	127.11	125.95
PV1_013210	157.96	21.49	101.69	124.01	100.68	57.77	85.67	113.90	50.84	26.24
PV1_013211	0.00	21.49	29.06	41.34	31.46	30.81	32.12	45.56	42.37	68.22
PV1_013212	85.06	193.40	48.43	103.34	12.58	88.59	74.96	34.17	127.11	94.46
PV1_013213	0.00	42.98	19.37	20.67	6.29	19.26	10.71	5.70	25.42	0.00
PV1_013214	0.00	0.00	0.00	0.00	0.00	0.00	10.71	0.00	8.47	0.00
PV1_013215	12.15	0.00	24.21	20.67	18.88	26.96	21.42	11.39	0.00	57.73
PV1_013216	0.00	21.49	19.37	20.67	6.29	77.03	10.71	22.78	16.95	0.00
PV1_013217	48.60	42.98	29.06	0.00	12.58	26.96	53.54	22.78	59.32	0.00
PV1_013218	60.76	42.98	87.17	124.01	88.09	111.69	53.54	102.51	84.74	31.49
PV1_013219	109.36	21.49	58.11	20.67	81.80	65.48	96.37	51.26	50.84	41.98
PV1_013220	12.15	42.98	29.06	20.67	18.88	61.62	42.83	22.78	59.32	10.50
PV1_013221	36.45	21.49	38.74	20.67	25.17	50.07	42.83	22.78	59.32	41.98
PV1_013222	12.15	42.98	29.06	0.00	25.17	23.11	0.00	5.70	0.00	5.25
PV1_013223	0.00	21.49	9.69	0.00	18.88	50.07	0.00	17.09	8.47	0.00
PV1_013224	36.45	42.98	24.21	41.34	25.17	30.81	42.83	39.87	93.21	20.99
PV1_013225	194.42	85.95	58.11	124.01	81.80	103.99	160.62	62.65	101.69	236.16
PV1_013226	133.66	85.95	77.48	82.67	113.26	80.88	182.04	182.24	93.21	220.41
PV1_013227	24.30	42.98	19.37	0.00	25.17	26.96	10.71	17.09	33.90	20.99
PV1_013228	36.45	64.47	14.53	82.67	37.75	42.37	32.12	45.56	25.42	62.97
PV1_013229	97.21	64.47	43.58	103.34	69.21	77.03	85.67	193.63	228.80	173.18
PV1_013230	12.15	0.00	24.21	0.00	0.00	23.11	21.42	0.00	25.42	20.99
PV1_013231	0.00	64.47	14.53	20.67	12.58	19.26	10.71	11.39	33.90	0.00
PV1_013232	0.00	0.00	14.53	0.00	0.00	7.70	10.71	5.70	8.47	0.00
PV1_013233	12.15	21.49	9.69	0.00	6.29	11.55	10.71	17.09	16.95	20.99
PV1_013234	48.60	64.47	67.80	82.67	69.21	73.18	85.67	119.60	67.79	99.71
PV1_013235	12.15	0.00	58.11	0.00	6.29	19.26	10.71	0.00	8.47	0.00
PV1_013236	24.30	42.98	48.43	62.00	6.29	127.10	10.71	11.39	42.37	0.00
PV1_013237	12.15	0.00	38.74	0.00	31.46	61.62	10.71	17.09	33.90	0.00
PV1_013238	0.00	0.00	0.00	0.00	0.00	7.70	0.00	0.00	16.95	0.00
PV1_013239	12.15	42.98	53.27	0.00	6.29	11.55	21.42	17.09	42.37	5.25
PV1_013240	0.00	0.00	9.69	20.67	0.00	30.81	21.42	17.09	16.95	15.74
PV1_013241	85.06	107.44	96.85	41.34	50.34	50.07	74.96	91.12	76.27	57.73
PV1_013242	24.30	21.49	77.48	20.67	6.29	127.10	42.83	11.39	25.42	0.00
PV1_013243	24.30	0.00	92.01	82.67	31.46	103.99	74.96	34.17	16.95	20.99
PV1_013244	12.15	0.00	4.84	0.00	25.17	11.55	10.71	5.70	8.47	0.00
PV1_013245	206.57	300.84	125.91	330.69	163.60	288.86	139.21	370.18	322.01	293.88
PV1_013246	24.30	64.47	33.90	0.00	18.88	30.81	32.12	34.17	59.32	5.25
PV1_013247	0.00	0.00	4.84	0.00	12.58	11.55	0.00	0.00	16.95	5.25
PV1_013248	145.81	85.95	38.74	20.67	81.80	30.81	64.25	102.51	50.84	125.95
PV1_013249	24.30	0.00	4.84	0.00	12.58	38.52	0.00	0.00	8.47	0.00
PV1_013250	12.15	21.49	203.39	20.67	12.58	84.73	117.79	5.70	16.95	10.50
PV1_013251	36.45	64.47	38.74	82.67	31.46	84.73	74.96	85.43	59.32	47.23
PV1_013252	24.30	0.00	48.43	41.34	6.29	30.81	32.12	22.78	42.37	10.50
PV1_013253	12.15	42.98	9.69	20.67	12.58	53.92	10.71	22.78	16.95	0.00
PV1_013254	267.32	429.77	116.22	206.68	56.63	138.66	182.04	170.85	118.64	110.21
PV1_013255	145.81	64.47	125.91	248.02	119.55	84.73	128.50	39.87	110.16	52.48
PV1_013256	109.36	64.47	67.80	206.68	163.60	65.48	42.83	108.21	59.32	194.17
PV1_013257	145.81	150.42	53.27	82.67	50.34	103.99	160.62	74.04	101.69	89.21
PV1_013258	48.60	236.38	203.39	248.02	182.47	100.14	139.21	119.60	144.06	115.45
PV1_013259	60.76	21.49	62.95	0.00	50.34	123.25	85.67	11.39	16.95	0.00
PV1_013260	0.00	0.00	4.84	0.00	37.75	7.70	0.00	0.00	8.47	0.00
PV1_013261	60.76	21.49	72.64	41.34	6.29	26.96	42.83	11.39	50.84	15.74
PV1_013262	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	16.95	0.00
PV1_013263	170.12	64.47	106.54	82.67	151.01	107.84	128.50	91.12	101.69	89.21
PV1_013264	48.60	85.95	38.74	20.67	18.88	69.33	42.83	79.73	59.32	52.48
PV1_013265	36.45	21.49	38.74	0.00	12.58	50.07	42.83	22.78	25.42	41.98
PV1_013266	12.15	0.00	9.69	41.34	0.00	15.41	0.00	34.17	8.47	10.50
PV1_013267	85.06	21.49	38.74	20.67	31.46	30.81	32.12	28.48	8.47	47.23
PV1_013268	60.76	21.49	33.90	0.00	69.21	46.22	10.71	68.34	59.32	36.74
PV1_013269	145.81	0.00	87.17	62.00	62.92	73.18	64.25	102.51	76.27	36.74
PV1_013270	48.60	42.98	58.11	20.67	44.05	69.33	21.42	17.09	25.42	31.49
PV1_013271	24.30	0.00	4.84	0.00	0.00	0.00	32.12	11.39	0.00	10.50
PV1_013272	97.21	193.40	106.54	41.34	88.09	123.25	182.04	102.51	127.11	57.73
PV1_013273	60.76	64.47	9.69	20.67	25.17	19.26	21.42	22.78	16.95	10.50
PV1_013274	12.15	0.00	53.27	0.00	18.88	96.29	10.71	28.48	8.47	0.00
PV1_013275	0.00	42.98	43.58	103.34	6.29	7.70	53.54	28.48	0.00	31.49
PV1_013276	0.00	85.95	53.27	0.00	94.38	53.92	85.67	17.09	42.37	73.47
PV1_013277	12.15	0.00	62.95	20.67	6.29	7.70	53.54	34.17	42.37	10.50
PV1_013278	291.63	279.35	116.22	268.68	295.74	157.91	107.08	318.92	262.69	351.61
PV1_013279	0.00	0.00	43.58	0.00	6.29	11.55	42.83	0.00	8.47	0.00
PV1_013280	24.30	21.49	43.58	41.34	18.88	34.66	96.37	56.95	84.74	36.74
PV1_013281	0.00	0.00	14.53	0.00	0.00	23.11	32.12	11.39	8.47	0.00
PV1_013282	60.76	0.00	38.74	62.00	50.34	38.52	32.12	68.34	42.37	89.21
PV1_013283	133.66	42.98	53.27	82.67	88.09	34.66	53.54	102.51	42.37	62.97
PV1_013284	0.00	21.49	29.06	0.00	18.88	42.37	64.25	0.00	8.47	5.25
PV1_013285	48.60	42.98	24.21	0.00	25.17	7.70	53.54	45.56	33.90	26.24
PV1_013286	85.06	85.95	38.74	20.67	31.46	26.96	74.96	85.43	118.64	62.97
PV1_013287	0.00	21.49	4.84	41.34	6.29	19.26	0.00	74.04	42.37	36.74
PV1_013288	145.81	107.44	82.32	186.01	81.80	96.29	85.67	79.73	76.27	131.20
PV1_013289	0.00	42.98	43.58	62.00	6.29	50.07	53.54	5.70	8.47	41.98
PV1_013290	36.45	0.00	9.69	20.67	18.88	30.81	21.42	45.56	8.47	26.24
PV1_013291	12.15	0.00	4.84	0.00	6.29	15.41	0.00	17.09	8.47	5.25
PV1_013292	0.00	21.49	53.27	20.67	25.17	46.22	32.12	0.00	8.47	0.00
PV1_013293	60.76	128.93	62.95	0.00	50.34	134.80	139.21	56.95	67.79	62.97
PV1_013294	0.00	0.00	0.00	0.00	0.00	3.85	0.00	0.00	8.47	0.00
PV1_013295	24.30	64.47	19.37	20.67	25.17	7.70	21.42	22.78	25.42	20.99
PV1_013296	24.30	64.47	237.29	20.67	75.51	130.95	107.08	22.78	33.90	36.74
PV1_013297	48.60	0.00	87.17	20.67	0.00	73.18	32.12	5.70	33.90	5.25
PV1_013298	12.15	0.00	4.84	0.00	0.00	23.11	0.00	5.70	25.42	0.00
PV1_013299	60.76	64.47	0.00	20.67	88.09	50.07	0.00	68.34	84.74	57.73
PV1_013300	60.76	21.49	24.21	62.00	31.46	19.26	21.42	39.87	50.84	31.49
PV1_013301	24.30	0.00	19.37	20.67	31.46	23.11	32.12	5.70	16.95	0.00
PV1_013302	0.00	21.49	4.84	0.00	0.00	15.41	0.00	5.70	25.42	0.00
PV1_013303	48.60	0.00	38.74	20.67	62.92	80.88	107.08	22.78	76.27	26.24
PV1_013304	12.15	21.49	58.11	0.00	6.29	46.22	53.54	11.39	42.37	0.00
PV1_013305	72.91	150.42	72.64	227.35	157.31	100.14	64.25	165.16	84.74	52.48
PV1_013306	36.45	0.00	48.43	20.67	44.05	84.73	53.54	11.39	67.79	0.00
PV1_013307	36.45	42.98	77.48	20.67	18.88	23.11	32.12	17.09	50.84	26.24
PV1_013308	182.27	42.98	106.54	165.34	106.97	69.33	149.91	187.94	110.16	115.45
PV1_013309	24.30	107.44	29.06	0.00	31.46	57.77	0.00	34.17	50.84	52.48
PV1_013310	218.72	107.44	111.38	227.35	119.55	188.73	149.91	125.29	177.95	83.97
PV1_013311	0.00	0.00	62.95	0.00	0.00	30.81	64.25	5.70	42.37	0.00
PV1_013312	24.30	21.49	29.06	20.67	12.58	38.52	21.42	22.78	8.47	26.24
PV1_013313	194.42	0.00	33.90	165.34	56.63	130.95	85.67	56.95	144.06	57.73
PV1_013314	48.60	21.49	19.37	0.00	62.92	34.66	21.42	22.78	16.95	73.47
PV1_013315	97.21	21.49	77.48	20.67	44.05	50.07	85.67	28.48	25.42	5.25
PV1_013316	0.00	0.00	4.84	0.00	0.00	15.41	0.00	0.00	0.00	0.00
PV1_013317	60.76	21.49	72.64	62.00	125.84	103.99	85.67	125.29	25.42	73.47
PV1_013318	60.76	21.49	53.27	62.00	62.92	46.22	64.25	22.78	8.47	20.99
PV1_013319	12.15	21.49	14.53	0.00	6.29	46.22	0.00	45.56	8.47	26.24
PV1_013320	36.45	42.98	33.90	20.67	50.34	65.48	32.12	22.78	67.79	94.46
PV1_013321	72.91	85.95	24.21	0.00	69.21	127.10	64.25	39.87	101.69	47.23
PV1_013322	121.51	21.49	62.95	82.67	62.92	57.77	64.25	85.43	93.21	99.71
PV1_013323	0.00	21.49	19.37	0.00	12.58	42.37	10.71	45.56	0.00	0.00
PV1_013324	157.96	128.93	43.58	165.34	207.64	80.88	107.08	313.23	237.27	362.11
PV1_013325	85.06	128.93	62.95	206.68	88.09	84.73	53.54	142.38	110.16	262.40
PV1_013326	0.00	0.00	14.53	62.00	12.58	26.96	10.71	17.09	25.42	20.99
PV1_013327	0.00	0.00	9.69	0.00	0.00	19.26	10.71	22.78	25.42	5.25
PV1_013328	12.15	21.49	9.69	0.00	12.58	11.55	10.71	22.78	16.95	10.50
PV1_013329	0.00	0.00	14.53	0.00	0.00	0.00	10.71	11.39	93.21	0.00
PV1_013330	12.15	42.98	58.11	0.00	18.88	23.11	21.42	17.09	16.95	20.99
PV1_013331	182.27	128.93	24.21	62.00	81.80	88.59	128.50	142.38	93.21	94.46
PV1_013332	12.15	0.00	0.00	0.00	6.29	3.85	0.00	0.00	0.00	0.00
PV1_013333	60.76	85.95	48.43	20.67	50.34	57.77	21.42	34.17	8.47	0.00
PV1_013334	194.42	365.31	82.32	227.35	264.27	134.80	107.08	301.84	169.48	162.69
PV1_013335	12.15	0.00	9.69	124.01	37.75	34.66	0.00	45.56	42.37	41.98
PV1_013336	97.21	21.49	29.06	20.67	56.63	26.96	53.54	45.56	76.27	10.50
PV1_013337	170.12	21.49	87.17	124.01	125.84	53.92	53.54	74.04	169.48	120.70
PV1_013338	85.06	42.98	29.06	103.34	37.75	42.37	53.54	74.04	93.21	173.18
PV1_013339	0.00	0.00	14.53	20.67	12.58	19.26	21.42	11.39	0.00	0.00
PV1_013340	0.00	0.00	135.59	20.67	25.17	53.92	32.12	22.78	59.32	0.00
PV1_013341	0.00	21.49	14.53	0.00	0.00	30.81	21.42	0.00	0.00	5.25
PV1_013342	0.00	0.00	9.69	0.00	0.00	7.70	0.00	5.70	0.00	0.00
PV1_013343	60.76	128.93	58.11	62.00	113.26	53.92	85.67	79.73	84.74	131.20
PV1_013344	24.30	0.00	19.37	103.34	37.75	30.81	21.42	45.56	33.90	36.74
PV1_013345	0.00	0.00	4.84	62.00	0.00	3.85	10.71	0.00	8.47	0.00
PV1_013346	0.00	64.47	92.01	103.34	44.05	96.29	53.54	79.73	33.90	31.49
PV1_013347	12.15	21.49	14.53	20.67	25.17	46.22	10.71	56.95	33.90	15.74
PV1_013348	60.76	64.47	38.74	20.67	12.58	100.14	117.79	51.26	50.84	31.49
PV1_013349	24.30	0.00	58.11	289.35	37.75	92.44	53.54	39.87	76.27	0.00
PV1_013350	60.76	21.49	24.21	20.67	56.63	61.62	10.71	153.77	67.79	41.98
PV1_013351	194.42	300.84	82.32	186.01	169.89	123.25	96.37	261.97	271.17	272.89
PV1_013352	97.21	42.98	53.27	20.67	37.75	42.37	32.12	34.17	50.84	47.23
PV1_013353	0.00	0.00	4.84	0.00	12.58	26.96	0.00	0.00	33.90	26.24
PV1_013354	0.00	0.00	4.84	0.00	0.00	11.55	0.00	0.00	16.95	0.00
PV1_013355	60.76	64.47	14.53	103.34	56.63	30.81	10.71	91.12	67.79	73.47
PV1_013356	0.00	0.00	0.00	0.00	12.58	7.70	0.00	11.39	25.42	0.00
PV1_013357	72.91	0.00	9.69	20.67	31.46	11.55	64.25	22.78	33.90	31.49
PV1_013358	85.06	42.98	92.01	20.67	94.38	192.58	74.96	85.43	59.32	73.47
PV1_013359	145.81	64.47	24.21	62.00	106.97	38.52	107.08	130.99	110.16	78.72
PV1_013360	12.15	21.49	0.00	41.34	25.17	42.37	10.71	85.43	59.32	10.50
PV1_013361	36.45	42.98	53.27	20.67	12.58	61.62	32.12	0.00	16.95	0.00
PV1_013362	60.76	107.44	92.01	144.68	50.34	123.25	64.25	62.65	42.37	131.20
PV1_013363	0.00	0.00	38.74	0.00	12.58	26.96	0.00	0.00	16.95	0.00
PV1_013364	24.30	0.00	150.12	0.00	37.75	23.11	149.91	5.70	16.95	36.74
PV1_013365	133.66	85.95	53.27	103.34	62.92	61.62	74.96	85.43	127.11	110.21
PV1_013366	0.00	0.00	38.74	0.00	6.29	65.48	42.83	5.70	25.42	5.25
PV1_013367	0.00	0.00	9.69	0.00	0.00	3.85	0.00	5.70	8.47	0.00
PV1_013368	0.00	0.00	14.53	20.67	6.29	23.11	10.71	0.00	16.95	0.00
PV1_013369	12.15	0.00	19.37	0.00	18.88	30.81	0.00	0.00	8.47	10.50
PV1_013370	0.00	42.98	62.95	20.67	12.58	69.33	21.42	17.09	50.84	26.24
PV1_013371	145.81	107.44	343.83	62.00	88.09	115.55	160.62	119.60	144.06	183.68
PV1_013372	206.57	64.47	130.75	330.69	132.14	169.47	406.91	205.02	220.32	104.96
PV1_013373	0.00	0.00	0.00	0.00	0.00	7.70	0.00	0.00	8.47	0.00
PV1_013374	12.15	21.49	9.69	20.67	12.58	7.70	0.00	11.39	0.00	15.74
PV1_013375	255.17	236.38	121.07	124.01	213.94	100.14	128.50	125.29	203.37	120.70
PV1_013376	0.00	0.00	43.58	0.00	6.29	7.70	0.00	5.70	16.95	31.49
PV1_013377	97.21	42.98	58.11	41.34	132.14	77.03	64.25	96.82	93.21	146.94
PV1_013378	0.00	42.98	9.69	20.67	37.75	19.26	0.00	68.34	59.32	20.99
PV1_013379	0.00	0.00	4.84	0.00	0.00	15.41	0.00	11.39	8.47	0.00
PV1_013380	0.00	0.00	9.69	20.67	18.88	3.85	0.00	0.00	8.47	0.00
PV1_013381	170.12	107.44	62.95	82.67	157.31	146.36	53.54	165.16	84.74	120.70
PV1_013382	133.66	21.49	62.95	0.00	25.17	69.33	42.83	85.43	50.84	62.97
PV1_013383	218.72	150.42	135.59	248.02	182.47	92.44	214.16	142.38	84.74	220.41
PV1_013384	12.15	0.00	4.84	0.00	25.17	23.11	0.00	17.09	16.95	10.50
PV1_013385	0.00	0.00	14.53	0.00	0.00	3.85	21.42	17.09	8.47	10.50
PV1_013386	364.53	193.40	237.29	392.69	308.32	192.58	289.12	466.99	432.17	472.31
PV1_013387	0.00	0.00	19.37	0.00	0.00	26.96	0.00	0.00	0.00	0.00
PV1_013388	182.27	107.44	77.48	330.69	138.43	96.29	117.79	244.89	152.53	157.44
PV1_013389	0.00	0.00	19.37	20.67	0.00	15.41	10.71	17.09	8.47	0.00
PV1_013390	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
PV1_013391	0.00	21.49	24.21	0.00	31.46	30.81	21.42	11.39	33.90	36.74
PV1_013392	36.45	128.93	43.58	82.67	75.51	46.22	32.12	119.60	59.32	83.97
PV1_013393	243.02	42.98	140.44	206.68	176.18	154.06	289.12	193.63	161.00	194.17
PV1_013394	72.91	107.44	72.64	41.34	50.34	42.37	32.12	79.73	84.74	36.74
PV1_013395	230.87	322.33	125.91	41.34	94.38	123.25	160.62	364.48	110.16	278.14
PV1_013396	12.15	0.00	33.90	82.67	37.75	53.92	85.67	39.87	42.37	5.25
PV1_013397	85.06	64.47	29.06	82.67	81.80	30.81	64.25	39.87	50.84	83.97
PV1_013398	72.91	85.95	58.11	165.34	88.09	88.59	74.96	113.90	118.64	104.96
PV1_013399	24.30	0.00	9.69	20.67	12.58	34.66	0.00	11.39	0.00	15.74
PV1_013400	145.81	64.47	179.18	124.01	88.09	57.77	53.54	279.06	194.90	157.44
PV1_013401	0.00	0.00	53.27	20.67	0.00	88.59	0.00	0.00	42.37	0.00
PV1_013402	72.91	42.98	38.74	41.34	56.63	30.81	64.25	136.68	110.16	52.48
PV1_013403	109.36	21.49	33.90	103.34	37.75	46.22	32.12	51.26	76.27	20.99
PV1_013404	0.00	0.00	29.06	0.00	12.58	15.41	64.25	17.09	25.42	0.00
PV1_013405	0.00	42.98	33.90	0.00	18.88	38.52	10.71	17.09	8.47	20.99
PV1_013406	12.15	0.00	24.21	0.00	0.00	42.37	0.00	0.00	0.00	0.00
PV1_013407	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.47	0.00
PV1_013408	0.00	0.00	4.84	41.34	18.88	26.96	42.83	17.09	16.95	68.22
PV1_013409	12.15	21.49	14.53	20.67	18.88	3.85	21.42	28.48	16.95	20.99
PV1_013410	0.00	0.00	19.37	0.00	0.00	19.26	10.71	0.00	0.00	0.00
PV1_013411	48.60	85.95	14.53	103.34	69.21	30.81	32.12	62.65	33.90	68.22
PV1_013412	24.30	42.98	159.81	62.00	37.75	34.66	203.45	56.95	50.84	20.99
PV1_013413	0.00	0.00	4.84	0.00	12.58	53.92	0.00	0.00	8.47	0.00
PV1_013414	12.15	42.98	4.84	0.00	0.00	15.41	10.71	0.00	8.47	0.00
PV1_013415	97.21	171.91	72.64	186.01	75.51	57.77	128.50	125.29	33.90	194.17
PV1_013416	0.00	0.00	0.00	0.00	0.00	11.55	0.00	0.00	8.47	0.00
PV1_013417	0.00	42.98	14.53	0.00	37.75	53.92	10.71	5.70	33.90	0.00
PV1_013418	48.60	85.95	24.21	41.34	31.46	30.81	21.42	22.78	33.90	41.98
PV1_013419	267.32	257.86	130.75	144.68	295.74	115.55	182.04	199.33	177.95	246.65
PV1_013420	36.45	42.98	43.58	20.67	62.92	30.81	32.12	79.73	101.69	115.45
PV1_013421	12.15	21.49	33.90	0.00	6.29	23.11	0.00	17.09	33.90	0.00
PV1_013422	60.76	42.98	38.74	82.67	75.51	30.81	85.67	45.56	76.27	41.98
PV1_013423	218.72	150.42	208.23	248.02	119.55	77.03	96.37	96.82	101.69	99.71
PV1_013424	267.32	150.42	72.64	268.68	182.47	188.73	203.45	273.36	245.74	241.40
PV1_013425	36.45	85.95	154.96	82.67	75.51	165.62	42.83	28.48	127.11	15.74
PV1_013426	121.51	21.49	53.27	0.00	37.75	34.66	64.25	51.26	67.79	52.48
PV1_013427	12.15	42.98	38.74	20.67	31.46	30.81	42.83	28.48	93.21	10.50
PV1_013428	97.21	64.47	53.27	144.68	94.38	53.92	21.42	261.97	84.74	225.66
PV1_013429	12.15	0.00	67.80	41.34	25.17	34.66	53.54	5.70	0.00	20.99
PV1_013430	121.51	300.84	38.74	41.34	31.46	61.62	42.83	108.21	101.69	78.72
PV1_013431	0.00	85.95	14.53	41.34	6.29	42.37	10.71	22.78	42.37	36.74
PV1_013432	0.00	0.00	9.69	0.00	0.00	11.55	10.71	0.00	8.47	0.00
