Sequence name	HCV-I_PV1_Run3_B	HCV-H_PV1_Run3_B	HCV-J_PV1_Run3_A	JAS_PV1_Run10_A	HCV-H_PV1_Run3_A	HCV-I_PV1_Run3_A	HCV-J_PV1_Run3_B	SB_PV1_Run3_A	JAS_PV1_Run10_B	SB_PV1_Run3_B
PV1_004075	-1.00	-1.00	1.13	-1.00	-1.00	0.01	-0.06	1.00	-0.26	-1.00
PV1_004076	0.42	1.88	0.70	1.08	1.63	-0.10	-0.46	-0.14	0.99	0.14
PV1_004077	-0.58	-1.00	-0.50	-0.64	0.31	-0.26	-0.63	0.09	-0.56	-0.09
PV1_004078	-0.10	0.98	-0.20	-0.62	-0.54	-0.50	-1.00	-0.16	-0.22	0.16
PV1_004079	3.26	-1.00	9.20	-1.00	1.21	9.81	-1.00	1.00	-1.00	-1.00
PV1_004080	-0.44	-0.01	-0.11	-0.52	-1.00	-0.02	1.72	-0.21	0.76	0.21
PV1_004081	nan	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_004082	1.06	-0.70	-0.52	-0.13	1.04	-0.35	-0.09	-0.04	-0.28	0.04
PV1_004083	0.46	4.17	1.33	0.24	-0.24	1.78	0.29	0.37	1.55	-0.37
PV1_004084	0.09	-1.00	0.30	-1.00	-0.44	3.48	-1.00	0.53	-1.00	-0.53
PV1_004085	-1.00	0.77	0.91	-0.32	0.55	2.48	0.76	0.31	1.23	-0.31
PV1_004086	-1.00	-1.00	17.45	6.87	3.79	10.74	7.16	-1.00	11.91	1.00
PV1_004087	1.27	-0.33	0.51	0.29	-0.61	0.56	-0.00	-0.47	0.05	0.47
PV1_004088	0.06	-0.03	-0.47	-0.22	-0.52	-0.33	-0.47	-0.03	0.09	0.03
PV1_004089	-1.00	-1.00	0.70	1.42	0.47	4.41	-1.00	1.00	0.98	-1.00
PV1_004090	-1.00	-1.00	-0.48	-1.00	-1.00	-0.58	-1.00	1.00	-0.77	-1.00
PV1_004091	0.01	-0.75	-0.66	-0.27	-0.59	-0.52	-0.24	-0.02	-0.60	0.02
PV1_004092	-0.25	-1.00	4.98	1.55	0.94	5.90	0.32	-0.30	2.14	0.30
PV1_004093	1.28	0.35	107.86	2.88	-1.00	5.03	44.59	-0.64	1.12	0.64
PV1_004094	-1.00	-1.00	7.19	2.88	-1.00	3.82	1.68	-0.64	0.59	0.64
PV1_004095	0.19	-0.65	0.27	-0.32	-0.69	-0.15	0.75	-0.12	-0.03	0.12
PV1_004096	-1.00	-1.00	0.21	-0.31	0.36	-0.29	-0.82	-0.05	-0.01	0.05
PV1_004097	-1.00	2.77	-1.00	9.89	2.32	1.71	-1.00	1.00	-1.00	-1.00
PV1_004098	-0.05	-0.66	-0.71	-0.42	-0.51	-0.65	-0.70	0.02	-0.50	-0.02
PV1_004099	-0.12	-1.00	2.16	2.00	1.28	8.49	0.55	0.24	0.23	-0.24
PV1_004100	inf	inf	inf	inf	inf	inf	inf	nan	inf	nan
PV1_004101	-0.05	-0.54	-0.27	-0.12	-0.55	-0.01	-0.39	-0.31	-0.15	0.31
PV1_004102	0.96	-0.01	3.58	1.86	-0.27	0.24	2.46	-0.21	1.15	0.21
PV1_004103	-0.23	-0.46	0.04	-0.48	-0.04	0.32	-0.46	-0.06	-0.14	0.06
PV1_004104	1.22	20.88	1.65	-0.46	47.46	32.89	-0.16	0.04	0.33	-0.04
PV1_004105	-0.18	-0.64	-0.35	-0.30	-0.36	0.30	-0.28	-0.33	-0.43	0.33
PV1_004106	-1.00	0.96	106.07	-1.00	3.60	6.04	48.90	0.04	5.19	-0.04
PV1_004107	2.52	3.67	-0.47	1.25	0.83	0.68	0.94	0.24	2.38	-0.24
PV1_004108	0.42	-1.00	5.80	6.26	-0.26	8.92	4.01	1.00	-1.00	-1.00
PV1_004109	-1.00	-0.39	1.20	-0.41	0.07	2.83	-0.09	-0.19	-0.28	0.19
PV1_004110	1.80	-1.00	2.13	-0.05	-0.71	1.49	1.97	-0.21	1.35	0.21
PV1_004111	nan	nan	inf	inf	inf	inf	inf	nan	nan	nan
PV1_004112	-1.00	-1.00	32.98	13.51	12.25	20.62	51.60	1.00	-1.00	-1.00
PV1_004113	-0.25	-0.34	1.39	-1.00	-0.42	1.14	-0.34	-0.30	-0.48	0.30
PV1_004114	-0.37	3.46	0.01	2.22	-1.00	-0.80	0.11	0.18	-0.12	-0.18
PV1_004115	1.22	-1.00	-1.00	-1.00	-1.00	-0.30	0.96	0.04	-1.00	-0.04
PV1_004116	-1.00	6.54	10.89	-1.00	5.62	11.16	-1.00	1.00	4.95	-1.00
PV1_004117	0.35	-0.55	-0.54	-0.02	-0.37	-0.47	0.02	-0.25	-0.15	0.25
PV1_004118	1.49	0.10	6.95	2.18	5.13	9.87	2.85	0.46	1.17	-0.46
PV1_004119	0.46	-1.00	3.37	-1.00	0.13	2.24	-0.36	0.37	1.04	-0.37
PV1_004120	-1.00	-1.00	-0.11	-1.00	0.72	0.41	1.93	0.04	0.55	-0.04
PV1_004121	1.14	0.37	0.32	1.97	-0.60	-0.20	1.05	-0.09	0.08	0.09
PV1_004122	0.07	0.70	0.36	2.09	0.44	-0.08	0.51	-0.25	0.49	0.25
PV1_004123	1.13	-1.00	2.40	-1.00	5.63	1.03	0.88	1.00	3.46	-1.00
PV1_004124	-0.38	1.21	1.24	0.06	-0.03	2.16	0.10	0.46	-0.57	-0.46
PV1_004125	-0.67	-1.00	-0.80	-1.00	-0.65	-0.37	-1.00	-0.30	-0.53	0.30
PV1_004126	nan	nan	inf	inf	nan	inf	nan	nan	inf	nan
PV1_004127	0.80	1.13	-0.44	0.02	0.14	0.02	-0.29	0.22	-0.16	-0.22
PV1_004128	0.21	-0.80	-0.56	0.08	-0.28	-0.47	-0.59	-0.22	-0.48	0.22
PV1_004129	-1.00	5.44	0.09	5.19	2.77	3.33	-0.20	-0.57	4.08	0.57
PV1_004130	0.73	-1.00	6.95	1.95	3.04	3.40	1.29	0.63	0.21	-0.63
PV1_004131	-0.28	-0.07	-0.60	-0.35	-0.28	-0.53	-0.70	-0.35	-0.20	0.35
PV1_004132	-0.63	-0.67	-0.48	-0.05	-0.61	0.19	-0.67	-0.21	-0.61	0.21
PV1_004133	0.19	-0.49	-0.38	-0.02	-0.23	-0.30	-0.20	-0.19	-0.34	0.19
PV1_004134	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_004135	0.46	-0.38	-0.31	-0.32	-0.20	0.15	-0.03	0.20	0.11	-0.20
PV1_004136	-0.47	-0.25	-0.59	-0.33	-0.40	-0.54	-0.39	-0.08	-0.37	0.08
PV1_004137	-0.58	-0.63	-0.75	-0.29	0.18	0.32	-0.27	0.46	-0.28	-0.46
PV1_004138	0.03	0.22	-0.52	-0.41	-0.11	-0.13	-0.54	-0.19	0.08	0.19
PV1_004139	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_004140	nan	nan	inf	nan	nan	inf	inf	nan	inf	nan
PV1_004141	-1.00	3.10	5.00	-1.00	-0.40	5.97	0.02	-1.00	2.23	1.00
PV1_004142	0.50	0.33	1.09	1.55	0.94	2.81	1.65	-0.30	0.57	0.30
PV1_004143	nan	inf	inf	nan	nan	inf	inf	nan	inf	nan
PV1_004144	0.03	-0.39	2.41	-1.00	0.42	0.20	2.32	-0.04	-0.52	0.04
PV1_004145	0.22	-0.09	-0.69	-0.12	-0.80	-0.49	-0.03	-0.34	-0.15	0.34
PV1_004146	-0.01	0.75	-0.41	0.26	0.02	-0.30	-0.57	0.04	0.03	-0.04
PV1_004147	1.22	2.93	3.42	2.78	1.30	2.52	0.96	0.04	3.64	-0.04
PV1_004148	-0.42	-0.56	-0.74	-0.72	-0.31	-0.66	-0.56	0.25	-0.65	-0.25
PV1_004149	-0.09	-0.20	-0.76	0.03	-0.21	-0.28	-0.87	0.28	0.59	-0.28
PV1_004150	-1.00	-1.00	1.55	-1.00	0.10	4.41	0.88	1.00	1.98	-1.00
PV1_004151	-0.18	-0.71	-0.08	0.40	-0.29	-0.25	0.31	-0.02	-0.08	0.02
PV1_004152	0.14	-0.71	-0.42	0.66	-0.16	-0.02	-0.28	0.30	-0.55	-0.30
PV1_004153	0.10	0.36	-0.52	-0.06	0.37	-0.55	-0.52	-0.33	-0.46	0.33
PV1_004154	-1.00	-1.00	1.39	-1.00	5.21	2.80	0.32	-0.30	1.09	0.30
PV1_004155	-1.00	-1.00	0.70	-1.00	3.41	3.05	2.76	1.00	-1.00	-1.00
PV1_004156	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_004157	1.13	-1.00	14.31	2.63	6.73	9.14	4.64	1.00	-1.00	-1.00
PV1_004158	0.16	-1.00	3.15	-1.00	0.80	3.04	1.04	-1.00	1.42	1.00
PV1_004159	-1.00	2.07	0.04	1.95	0.35	2.85	-0.24	0.63	-0.40	-0.63
PV1_004160	0.06	-0.77	-0.42	0.57	0.10	-0.54	-0.30	-0.26	-0.35	0.26
PV1_004161	-1.00	1.51	5.23	1.42	1.95	11.62	-1.00	1.00	-1.00	-1.00
PV1_004162	inf	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_004163	0.08	-0.12	-0.44	0.27	-0.18	-0.55	0.17	-0.15	0.50	0.15
PV1_004164	-0.02	-1.00	-0.73	-0.50	-0.24	-0.60	-0.83	-0.27	-0.45	0.27
PV1_004165	-0.45	-1.00	1.19	-1.00	0.71	1.61	0.45	0.29	2.07	-0.29
PV1_004166	3.63	-1.00	1.77	-1.00	0.20	4.14	-1.00	-1.00	-1.00	1.00
PV1_004167	-1.00	-1.00	1.72	-1.00	0.77	6.03	-0.25	1.00	1.38	-1.00
PV1_004168	6.30	6.75	13.55	3.97	6.56	29.55	13.16	0.37	4.09	-0.37
PV1_004169	-0.54	-1.00	-0.44	-0.60	-0.52	-0.63	-0.39	0.20	-0.51	-0.20
PV1_004170	-1.00	-1.00	-0.43	-1.00	-1.00	-1.00	-1.00	1.00	-0.01	-1.00
PV1_004171	-0.38	-0.14	-0.12	-0.29	0.33	-0.56	-0.51	-0.29	0.16	0.29
PV1_004172	-1.00	0.51	2.40	0.45	-1.00	1.71	0.50	1.00	1.98	-1.00
PV1_004173	inf	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_004174	3.26	-1.00	19.39	-1.00	23.28	24.68	25.30	1.00	7.92	-1.00
PV1_004175	nan	nan	inf	nan	nan	inf	inf	nan	inf	nan
PV1_004176	-0.07	0.18	0.01	-0.32	-0.17	-0.07	-0.18	-0.44	-0.16	0.44
PV1_004177	-0.08	-0.02	-0.56	-0.37	-0.62	-0.42	-0.68	0.21	-0.49	-0.21
PV1_004178	0.60	-0.06	0.06	0.81	-0.45	-0.32	0.41	1.00	0.86	-1.00
PV1_004179	0.83	0.30	-0.49	-0.38	-0.24	-0.25	-0.19	0.29	-0.36	-0.29
PV1_004180	0.03	3.27	-0.31	0.76	0.25	-0.78	-0.09	-0.19	-0.76	0.19
PV1_004181	-0.55	-1.00	-0.64	2.07	-0.77	-0.86	-0.60	-0.37	-0.06	0.37
PV1_004182	nan	nan	nan	nan	inf	inf	inf	nan	nan	nan
PV1_004183	-0.08	-0.26	-0.03	-0.15	-0.18	-0.39	-0.04	0.10	-0.36	-0.10
PV1_004184	-0.35	-0.47	-0.74	-0.06	-0.53	-0.71	-0.74	-0.06	-0.44	0.06
PV1_004185	-1.00	0.14	0.29	-1.00	-1.00	1.46	-1.00	-0.39	2.15	0.39
PV1_004186	1.13	2.77	10.05	2.63	3.42	23.35	6.52	1.00	1.98	-1.00
PV1_004187	-1.00	-1.00	15.99	-1.00	7.83	42.25	6.52	1.00	-1.00	-1.00
PV1_004188	0.59	5.66	2.79	-0.33	9.37	1.83	1.79	0.49	0.52	-0.49
PV1_004189	-1.00	-1.00	1.77	2.94	0.20	0.47	3.08	-1.00	-1.00	1.00
PV1_004190	nan	nan	inf	inf	inf	inf	nan	nan	inf	nan
PV1_004191	-0.24	-0.33	-0.25	-0.36	-0.02	-0.28	-1.00	-0.47	-0.47	0.47
PV1_004192	0.72	0.27	0.26	1.68	0.86	1.59	0.14	0.01	0.50	-0.01
PV1_004193	0.50	-1.00	3.19	0.70	0.30	2.96	1.20	-0.30	0.74	0.30
PV1_004194	1.13	-1.00	0.70	-1.00	0.10	1.03	-1.00	1.00	-1.00	-1.00
PV1_004195	2.26	0.92	2.90	-1.00	-0.44	1.07	-1.00	0.53	-0.24	-0.53
PV1_004196	0.50	-1.00	0.79	1.55	-1.00	1.85	-1.00	-0.30	-1.00	0.30
PV1_004197	-0.48	-1.00	-0.64	0.11	-0.46	-0.46	-0.54	0.16	-0.27	-0.16
PV1_004198	nan	nan	inf	nan	nan	inf	nan	nan	nan	nan
PV1_004199	-0.16	-0.19	-0.54	0.30	-0.17	-0.40	-0.53	-0.28	0.01	0.28
PV1_004200	-1.00	0.16	5.25	1.22	1.03	7.49	0.15	-0.69	-0.09	0.69
PV1_004201	-0.06	-0.17	-0.37	-0.10	-0.39	-0.40	-0.27	0.21	-0.02	-0.21
PV1_004202	-1.00	-1.00	2.40	-1.00	5.62	3.05	-1.00	1.00	4.95	-1.00
PV1_004203	0.09	0.92	18.51	-1.00	-0.44	4.52	6.67	0.53	5.07	-0.53
PV1_004204	-0.41	1.08	0.99	-0.50	1.13	1.98	0.04	0.24	0.43	-0.24
PV1_004205	-0.39	0.08	15.03	0.04	0.26	4.22	5.98	1.00	-0.15	-1.00
PV1_004206	1.06	-0.27	20.97	0.40	0.92	3.43	11.33	-0.42	0.15	0.42
PV1_004207	-0.31	-0.39	-0.51	-0.49	-0.26	-0.61	-0.48	-0.05	-0.21	0.05
PV1_004208	0.11	-0.13	-0.02	0.88	-0.49	-0.34	0.19	0.10	0.29	-0.10
PV1_004209	48.20	194.91	1.29	20.05	136.55	127.21	0.06	-0.43	8.89	0.43
PV1_004210	1.92	-1.00	65.35	1.48	1.27	10.57	20.88	0.37	0.02	-0.37
PV1_004211	-0.47	-0.05	0.60	-0.24	0.02	-0.80	-0.61	-0.54	-0.63	0.54
PV1_004212	inf	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_004213	-0.55	0.02	-0.72	-0.24	-0.67	-0.63	-0.26	0.11	-0.10	-0.11
PV1_004214	0.08	0.15	-0.57	-0.26	-0.21	-0.31	0.72	0.63	-0.55	-0.63
PV1_004215	-0.49	-0.89	-0.70	-0.13	-0.44	-0.68	-0.61	-0.07	-0.60	0.07
PV1_004216	-0.07	0.64	1.21	-1.00	-0.52	0.17	-0.18	-1.00	0.29	1.00
PV1_004217	-1.00	1.57	0.16	-1.00	-0.44	-0.20	1.24	0.53	1.78	-0.53
PV1_004218	-0.54	-0.46	0.10	1.61	0.91	-0.03	0.22	0.01	0.07	-0.01
PV1_004219	0.96	0.16	1.60	-1.00	0.02	1.28	0.73	-0.69	-0.54	0.69
PV1_004220	-0.30	0.23	-0.54	0.05	-0.36	-0.61	-0.25	-0.17	-0.19	0.17
PV1_004221	3.63	-1.00	8.22	6.87	1.40	19.54	3.08	-1.00	2.23	1.00
PV1_004222	0.07	0.89	0.28	-1.00	0.66	2.72	0.88	1.00	4.21	-1.00
PV1_004223	-1.00	0.14	1.32	-1.00	0.34	0.23	0.14	-0.39	-1.00	0.39
PV1_004224	-0.08	-0.12	-0.23	0.39	0.21	-0.32	-0.43	-0.09	-0.03	0.09
PV1_004225	0.40	-0.59	0.02	0.98	-0.76	-0.04	-0.38	0.09	0.14	-0.09
PV1_004226	inf	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_004227	-1.00	-1.00	3.61	-1.00	-1.00	7.80	-1.00	-1.00	2.23	1.00
PV1_004228	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_004229	nan	inf	inf	inf	inf	inf	inf	nan	inf	nan
PV1_004230	nan	nan	nan	nan	nan	inf	inf	nan	nan	nan
PV1_004231	-1.00	-1.00	2.69	-1.00	-1.00	15.87	-1.00	-1.00	-1.00	1.00
PV1_004232	0.34	-1.00	-0.54	-0.35	-0.30	-0.45	-0.66	0.17	-0.06	-0.17
PV1_004233	0.61	-1.00	4.77	-0.32	0.87	1.55	1.84	0.13	0.12	-0.13
PV1_004234	inf	inf	inf	nan	inf	inf	inf	nan	nan	nan
PV1_004235	-1.00	-1.00	-0.54	-1.00	-0.70	-0.27	0.53	-1.00	-0.19	1.00
PV1_004236	-0.38	-0.73	-0.32	0.58	0.29	-0.66	-0.04	-0.27	-0.24	0.27
PV1_004237	-0.13	0.02	-0.71	0.23	-0.55	-0.68	-0.49	-0.19	0.21	0.19
PV1_004238	0.10	-1.00	-0.20	-0.07	0.04	0.22	0.13	0.37	0.27	-0.37
PV1_004239	-1.00	-1.00	0.70	-1.00	1.21	2.16	-1.00	1.00	-0.01	-1.00
PV1_004240	0.49	-1.00	-0.66	-0.64	-0.23	-0.39	-0.06	-0.10	0.34	0.10
PV1_004241	0.72	-0.39	0.37	-1.00	-0.46	0.09	0.82	-0.19	-0.76	0.19
PV1_004242	-1.00	-1.00	36.38	6.25	12.25	16.57	6.52	1.00	19.81	-1.00
PV1_004243	0.33	-0.17	0.40	-0.60	-0.52	-0.38	1.13	0.02	-0.40	-0.02
PV1_004244	-1.00	-1.00	13.76	-1.00	1.40	15.14	19.40	-1.00	5.46	1.00
PV1_004245	2.20	6.55	7.08	0.81	0.66	5.42	3.70	1.00	1.23	-1.00
PV1_004246	-0.29	-1.00	-0.44	-0.40	-0.45	0.12	-0.69	-0.83	-0.51	0.83
PV1_004247	0.26	-0.36	0.07	-0.69	-0.16	-0.49	0.11	-0.24	0.50	0.24
PV1_004248	-1.00	1.05	0.85	-1.00	0.80	-0.63	-1.00	-1.00	1.42	1.00
PV1_004249	-1.00	1.62	1.07	1.52	-0.23	0.64	0.96	0.04	0.55	-0.04
PV1_004250	-0.26	2.93	0.18	1.52	0.53	0.64	1.61	0.04	-0.48	-0.04
PV1_004251	-0.10	3.75	0.96	5.09	2.01	1.56	2.16	-0.16	1.81	0.16
PV1_004252	0.02	-0.10	-0.68	-0.01	-0.45	-0.52	-0.36	-0.15	-0.09	0.15
PV1_004253	-0.09	-1.00	0.09	-1.00	-1.00	0.15	-0.20	-0.57	0.27	0.57
PV1_004254	0.89	0.12	-0.25	-1.00	0.31	0.00	-0.44	0.18	0.76	-0.18
PV1_004255	0.11	-0.56	-0.41	-0.37	-0.42	-0.45	-0.24	0.04	-0.23	-0.04
PV1_004256	inf	nan	inf	inf	inf	inf	inf	nan	inf	nan
PV1_004257	-0.28	-0.04	-0.21	-1.00	0.68	0.31	-0.36	-0.32	-0.25	0.32
PV1_004258	1.13	0.89	11.76	4.44	-0.45	2.38	7.46	1.00	1.98	-1.00
PV1_004259	-0.23	-0.61	-0.60	-0.06	-0.48	-0.47	-0.71	0.14	-0.46	-0.14
PV1_004260	-0.73	-0.03	0.31	0.39	-0.72	-0.39	-0.52	0.41	-0.05	-0.41
PV1_004261	0.68	-1.00	1.01	0.91	-0.13	0.24	1.47	-0.21	-0.22	0.21
PV1_004262	inf	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_004263	nan	inf	inf	inf	inf	inf	nan	nan	inf	nan
PV1_004264	-0.58	-0.75	-0.21	-0.28	-0.05	0.07	-0.25	0.39	0.08	-0.39
PV1_004265	-0.37	-1.00	-0.15	-0.79	0.11	0.08	-0.22	-0.47	-0.47	0.47
PV1_004266	5.40	6.55	19.41	-1.00	0.10	10.50	-1.00	1.00	0.49	-1.00
PV1_004267	-0.48	-0.54	-0.64	-0.45	-0.50	-0.26	-0.43	-0.37	-0.37	0.37
PV1_004268	0.13	1.00	37.85	0.93	0.76	7.26	20.98	-0.47	2.95	0.47
PV1_004269	-1.00	-1.00	17.69	-1.00	5.62	1.70	2.76	1.00	1.97	-1.00
PV1_004270	-0.12	0.02	-0.76	-0.33	-0.45	-0.63	-0.65	-0.19	-0.30	0.19
PV1_004271	0.58	0.17	-0.26	-0.10	0.30	-0.37	-0.42	-0.20	0.66	0.20
PV1_004272	0.22	2.61	2.42	0.39	0.90	4.69	2.60	-0.23	0.71	0.23
PV1_004273	-1.00	0.00	-1.00	-1.00	-0.12	-0.82	-1.00	-0.47	-1.00	0.47
PV1_004274	-1.00	-1.00	1.21	2.78	-1.00	2.17	-1.00	0.04	1.32	-0.04
PV1_004275	1.80	-1.00	-0.11	-0.52	-0.42	-0.20	1.47	-0.21	0.17	0.21
PV1_004276	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_004277	2.40	-1.00	5.78	-1.00	0.17	2.23	3.00	-0.47	1.37	0.47
PV1_004278	-1.00	0.13	-0.24	2.26	0.98	1.23	0.69	-0.10	0.34	0.10
PV1_004279	0.02	-0.82	-0.51	0.22	-0.26	-0.35	-0.28	-0.28	-0.43	0.28
PV1_004280	-0.13	-0.23	4.52	-0.26	-0.16	0.41	1.67	0.07	0.43	-0.07
PV1_004281	-0.24	-0.40	-0.63	-0.14	-0.69	-0.57	-0.33	-0.21	-0.17	0.21
PV1_004282	nan	nan	nan	nan	nan	inf	nan	nan	nan	nan
PV1_004283	-0.58	-1.00	1.73	0.41	-0.78	1.17	2.30	0.46	-0.71	-0.46
PV1_004284	8.26	-1.00	4.54	6.87	-1.00	9.27	3.08	-1.00	2.23	1.00
PV1_004285	3.42	1.23	-1.00	3.29	-1.00	0.20	-0.44	0.18	1.20	-0.18
PV1_004286	nan	nan	inf	nan	nan	nan	inf	nan	inf	nan
PV1_004287	0.56	-0.17	-0.21	-0.03	0.56	-0.27	-0.27	-0.12	-0.17	0.12
PV1_004288	inf	inf	inf	nan	nan	inf	nan	nan	inf	nan
PV1_004289	-1.00	1.69	0.21	0.29	-1.00	-0.52	0.34	-0.64	-1.00	0.64
PV1_004290	0.42	6.54	2.97	-1.00	4.89	2.16	1.51	1.00	1.97	-1.00
PV1_004291	-0.74	0.12	-0.81	-0.28	-0.45	-0.73	-0.53	-0.26	-0.63	0.26
PV1_004292	nan	nan	nan	nan	nan	inf	nan	nan	inf	nan
PV1_004293	-0.61	-0.66	-0.77	-0.34	-0.60	-0.57	-1.00	-0.09	-0.05	0.09
PV1_004294	-0.66	-0.19	-0.31	-0.22	-0.29	-0.24	-0.09	0.50	0.04	-0.50
PV1_004295	1.13	-1.00	0.42	0.21	1.95	0.80	-1.00	1.00	0.98	-1.00
PV1_004296	0.00	-0.11	-0.16	-0.66	0.51	-0.68	-0.12	-0.34	-0.09	0.34
PV1_004297	nan	nan	inf	nan	nan	inf	inf	nan	inf	nan
PV1_004298	-1.00	2.77	-0.15	-1.00	-1.00	2.38	-1.00	1.00	-1.00	-1.00
PV1_004299	0.42	-1.00	0.42	-1.00	-0.63	1.48	-1.00	1.00	-0.50	-1.00
PV1_004300	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_004301	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
PV1_004302	-1.00	-1.00	-0.43	-1.00	-1.00	-0.10	-1.00	1.00	-1.00	-1.00
PV1_004303	0.42	-0.77	-0.02	-1.00	-0.20	-0.43	0.93	0.33	0.53	-0.33
PV1_004304	0.73	0.53	0.38	0.47	-1.00	1.47	-0.24	0.63	0.81	-0.63
PV1_004305	1.13	36.73	0.70	2.63	18.89	2.38	4.64	1.00	0.49	-1.00
PV1_004306	nan	inf	nan	nan	nan	inf	nan	nan	inf	nan
PV1_004307	-0.07	0.64	-0.32	0.58	-0.36	-0.36	0.23	-0.20	-0.03	0.20
PV1_004308	nan	nan	nan	nan	inf	inf	nan	nan	inf	nan
PV1_004309	-1.00	-1.00	2.97	-1.00	2.68	0.80	2.76	1.00	-0.01	-1.00
PV1_004310	-0.51	-0.57	-0.61	-0.06	-0.52	-0.69	-0.84	0.12	-0.70	-0.12
PV1_004311	-1.00	1.00	-0.55	0.93	0.76	2.23	1.00	-0.47	0.58	0.47
PV1_004312	-1.00	-0.28	1.44	2.47	1.11	2.49	0.08	-0.23	-0.43	0.23
PV1_004313	0.88	1.16	0.81	0.13	0.09	0.30	1.54	0.09	-0.23	-0.09
PV1_004314	-0.20	-0.19	-0.54	-0.42	-0.29	-0.53	-0.29	-0.11	-0.00	0.11
PV1_004315	1.50	-0.02	-0.34	-0.53	-0.42	0.94	1.45	0.04	-0.42	-0.04
PV1_004316	0.04	-0.54	4.40	-0.56	-0.46	1.31	3.36	0.10	0.45	-0.10
PV1_004317	inf	nan	inf	inf	nan	inf	inf	nan	inf	nan
PV1_004318	-0.12	-1.00	0.05	-1.00	0.37	0.95	1.33	0.24	-0.39	-0.24
PV1_004319	-0.16	-0.25	-0.33	-0.64	-0.67	-0.60	-1.00	0.09	-0.71	-0.09
PV1_004320	-0.81	-0.67	-0.32	-0.68	-0.61	-0.22	-0.17	0.51	-0.21	-0.51
PV1_004321	0.92	1.39	-0.06	1.49	0.05	0.18	0.99	0.27	1.60	-0.27
PV1_004322	-0.36	-0.86	-0.78	-0.73	-0.01	-0.70	-0.58	-0.17	-0.39	0.17
PV1_004323	1.00	-1.00	0.03	0.95	-0.70	0.63	0.76	0.88	-0.20	-0.88
PV1_004324	-1.00	-1.00	-0.63	-1.00	-0.04	0.47	-1.00	-1.00	-1.00	1.00
PV1_004325	0.47	1.16	-0.16	-0.17	0.14	-0.46	0.08	-0.20	0.19	0.20
PV1_004326	-1.00	-1.00	12.59	-1.00	1.21	8.46	-1.00	1.00	-1.00	-1.00
PV1_004327	-0.53	0.24	0.30	-0.60	0.33	0.18	-1.00	0.09	0.46	-0.09
PV1_004328	1.88	-1.00	0.15	1.45	0.12	0.14	-1.00	0.69	2.01	-0.69
PV1_004329	1.42	-0.61	1.63	0.50	1.62	-0.23	2.11	0.24	0.08	-0.24
PV1_004330	-1.00	-1.00	17.43	-1.00	-0.68	2.91	7.15	0.73	1.58	-0.73
PV1_004331	0.65	-0.45	-0.50	0.07	0.18	-0.30	-0.65	-0.12	0.09	0.12
PV1_004332	0.42	-1.00	3.53	1.42	1.95	8.01	1.51	1.00	0.98	-1.00
PV1_004333	nan	nan	inf	nan	inf	inf	inf	nan	nan	nan
PV1_004334	-1.00	-1.00	-0.27	-1.00	-0.06	0.44	-0.20	-0.57	-0.37	0.57
PV1_004335	-0.30	-0.69	-0.19	-0.10	-0.32	-0.61	-0.54	-0.18	-0.08	0.18
PV1_004336	3.26	-1.00	2.40	-1.00	5.62	-1.00	2.76	1.00	7.92	-1.00
PV1_004337	-0.49	-0.55	0.32	-0.13	-0.74	0.86	0.80	0.56	-0.47	-0.56
PV1_004338	3.26	-1.00	0.70	-1.00	-1.00	1.70	-1.00	1.00	-1.00	-1.00
PV1_004339	-0.44	-0.02	2.76	-0.06	-0.71	1.29	3.89	0.04	-1.00	-0.04
PV1_004340	0.28	-0.40	-0.19	-0.86	-0.25	-0.08	0.65	-0.36	0.07	0.36
PV1_004341	0.84	-1.00	1.01	0.56	-0.29	1.62	1.83	-0.78	0.92	0.78
PV1_004342	inf	nan	inf	nan	inf	inf	nan	nan	inf	nan
PV1_004343	0.20	1.12	0.07	1.04	-0.38	0.37	-0.08	0.61	0.46	-0.61
PV1_004344	nan	nan	inf	nan	nan	inf	inf	nan	inf	nan
PV1_004345	0.51	0.34	6.38	-0.36	0.76	0.44	4.33	-0.47	0.05	0.47
PV1_004346	0.71	-0.15	0.22	0.39	0.06	0.58	2.07	0.06	0.14	-0.06
PV1_004347	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_004348	nan	nan	inf	nan	inf	inf	inf	nan	inf	nan
PV1_004349	-0.18	-0.64	-0.76	0.74	-0.47	-0.42	-0.46	-0.23	0.42	0.23
PV1_004350	-1.00	-1.00	-0.60	-1.00	-0.90	-1.00	-0.64	-0.05	-0.43	0.05
